Date,Town,State/Province,Latitude,Longitude,Number,Image
5916,07/22/14,Mechanicstown,OH,40.6,-81,1
5917,07/22/14,Franklin,WI,42.9,-88,1
5918,07/22/14,Middletown,NY,41.5,-74.4,1
5919,07/22/14,Lansing,IL,41.6,-87.5,3
5920,07/22/14,Bristol,ME,44,-69.5,1
5921,07/22/14,Petaluma,CA,38.2,-122.8,2
5922,07/22/14,Grove City,OH,39.9,-83.1,1
5923,07/22/14,Ellenburg Center,NY,44.8,-73.9,1
5924,07/22/14,Waterford,CT,41.4,-72.2,1
5925,07/21/14,Rochester,NY,43.2,-77.6,1
5926,07/21/14,Mount Pleasant,MI,43.6,-84.8,1
5927,07/21/14,Franklin,WI,42.9,-88,1
5928,07/21/14,Saint Catharines,ON,43.2,-79.2,1
5929,07/21/14,Brooklyn Park,MN,45.1,-93.4,1
5930,07/21/14,Lowville,NY,43.8,-75.5,1
5931,07/21/14,Franklin,WI,42.9,-88,1
5932,07/21/14,Brampton,ON,43.7,-79.8,1
5933,07/21/14,Murrysville,PA,40.5,-79.7,1
5934,07/21/14,East Marion,NY,41.1,-72.3,1
5935,07/21/14,Speedway,IN,39.8,-86.3,1
5936,07/21/14,Central Lake,MI,45.1,-85.3,1
5937,07/21/14,Wyoming,PA,41.3,-75.9,1
5938,07/21/14,Brooklyn Park,MN,45.1,-93.4,1
5939,07/21/14,Boothbay Harbor,ME,43.9,-69.6,1
5940,07/21/14,mequon,WI,43.2,-88,4
5941,07/21/14,Ponte Vedra Beach,FL,30.2,-81.4,5
5942,07/21/14,Mer Rouge,LA,32.8,-91.7,1
5943,07/21/14,McCordsville,IN,39.9,-85.9,1
5944,07/21/14,Ajax,ON,43.9,-79,1
5945,07/21/14,Carrying Place,ON,44.1,-77.6,1
5946,07/21/14,Allenton,WI,43.5,-88.4,4
5947,07/21/14,Porter,ME,43.8,-71,1
5948,07/21/14,Gardnerville,NV,38.8,-119.6,1
5949,07/21/14,Crystal Lake,IL,42.2,-88.3,1
5950,07/21/14,Douglas,AZ,31.4,-109.4,1
5951,07/21/14,Derwood,MD,39.1,-77.1,1
5952,07/21/14,Mt. Vernon,IN,37.9,-87.9,2
5953,07/21/14,Gulf Breeze,FL,30.4,-87.1,1
5954,07/21/14,Spencer,IN,39.3,-86.8,2
5955,07/20/14,Markdale,ON,44.3,-80.7,2
5956,07/20/14,Clarkston,MI,42.7,-83.4,1
5957,07/20/14,Perth,ON,44.9,-76.3,2
5958,07/20/14,Mount Pleasant,MI,43.6,-84.8,1
5959,07/20/14,Toronto,ON,43.7,-79.4,1
5960,07/20/14,Fort Worth,TX,32.8,-97.3,2
5961,07/20/14,gaylord,MI,45,-84.7,2
5962,07/20/14,Southington,CT,41.6,-72.9,1
5963,07/20/14,McKinney,TX,33.2,-96.6,2
5964,07/20/14,Fremont,NE,41.5,-96.5,2
5965,07/20/14,Roanoke,IN,41,-85.4,1
5966,07/20/14,Blue Grass,IA,41.5,-90.7,1
5967,07/20/14,Greenland,NH,43,-70.9,1
5968,07/20/14,McCordsville,IN,39.9,-85.9,2
5969,07/20/14,Stratford,ON,43.4,-81,1
5970,07/20/14,new london,OH,41.1,-82.4,1
5971,07/20/14,Brooklyn Park,MN,45.1,-93.4,1
5972,07/20/14,Leeds,ME,44.3,-70.1,1
5973,07/20/14,Franklin,WI,42.9,-88,1
5974,07/20/14,Berryville,VA,39.2,-78,1
5975,07/20/14,Vydon Acres,ON,45.5,-76.3,1
5976,07/20/14,West Yarmouth,MA,41.7,-70.2,1
5977,07/20/14,Hyde Park,VT,44.6,-72.6,1
5978,07/20/14,Overland Park,KS,39,-94.7,1
5979,07/20/14,WINTERSET,IA,41.3,-94,1
5980,07/20/14,Waldoboro,ME,44.1,-69.4,3
5981,07/20/14,mequon,WI,43.2,-88,1
5982,07/20/14,North Platte,NE,41.1,-100.8,1
5983,07/20/14,Cumberland,WI,45.5,-92.1,1
5984,07/20/14,Endicott,NY,42.1,-76.1,1
5985,07/20/14,baldwin park,CA,34.1,-118,1
5986,07/20/14,Toronto,ON,43.7,-79.4,1
5987,07/20/14,San Antonio,TX,29.5,-98.5,1
5988,07/20/14,Mt. Vernon,IN,37.9,-87.9,1
5989,07/20/14,Tory Hill,ON,45,-78.3,1
5990,07/19/14,Marshall,VA,38.8,-77.9,1
5991,07/19/14,Asbury Park,NJ,40.2,-74,1
5992,07/19/14,Johnsburg,NY,43.6,-74.1,4
5993,07/19/14,Sedgwick,ME,44.3,-68.6,1
5994,07/19/14,Lamoine,ME,44.5,-68.3,1
5995,07/19/14,Newbury,MA,42.8,-70.9,1
5996,07/19/14,St John,IN,41.4,-87.5,1
5997,07/19/14,strong,ME,44.9,-70.2,1
5998,07/19/14,warren,NJ,40.6,-74.5,1
5999,07/19/14,new london,OH,41.1,-82.4,1
6000,07/19/14,Wyomissing,PA,40.3,-76,2
6001,07/19/14,Kasota,MN,44.3,-93.9,4
6002,07/19/14,Lyndhurst,VA,38,-79,2
6003,07/19/14,Bisbee,AZ,31.5,-110,1
6004,07/19/14,West Tisbury,MA,41.4,-70.7,1
6005,07/19/14,Corning,NY,42.1,-77,1
6006,07/19/14,Oakwood Hills,IL,42.2,-88.2,3
6007,07/18/14,Fort Lauderdale,FL,26.1,-80.1,1
6008,07/18/14,Hinchinbrooke,QC,45.1,-74.1,1
6009,07/18/14,Whitby,ON,43.9,-78.9,1
6010,07/18/14,Newbury,MA,42.8,-70.8,1
6011,07/18/14,Onley,VA,37.7,-75.7,1
6012,07/18/14,Port Stanley,ON,42.7,-81.2,9
6013,07/18/14,Westminster,MD,39.5,-77,1
6014,07/18/14,Jordan,MN,44.7,-93.6,1
6015,07/18/14,Dearborn,MI,42.3,-83.2,1
6016,07/18/14,Fryburg,PA,41.4,-79.4,5
6017,07/18/14,Woodstock,MD,39.3,-76.9,1
6018,07/18/14,Genoa,NV,38.9,-119.8,1
6019,07/18/14,Minden,NV,39,-119.6,1
6020,07/18/14,Lansing,IL,41.6,-87.5,4
6021,07/18/14,Deerfield,IL,42.2,-87.9,1
6022,07/18/14,Chicago,IL,41.9,-87.6,1
6023,07/18/14,Chalk Mountain,TX,32.1,-97.9,2
6024,07/17/14,Chicago,IL,41.9,-87.6,1
6025,07/17/14,Waterford,MI,42.6,-83.4,1
6026,07/17/14,East Marion,NY,41.1,-72.3,1
6027,07/17/14,Toronto,ON,43.7,-79.4,2
6028,07/17/14,Port Stanley,ON,42.7,-81.2,10
6029,07/17/14,Clinton,CT,41.3,-72.5,1
6030,07/17/14,Lancaster,OH,39.7,-82.6,3
6031,07/17/14,Lexington,MA,42.4,-71.2,1
6032,07/17/14,Omaha,NE,41.3,-95.9,1
6033,07/17/14,Franklin,WI,42.9,-88,1
6034,07/17/14,Chatham,ON,42.4,-82.2,8
6035,07/17/14,Chalk Mountain,TX,32.1,-97.9,1
6036,07/17/14,Norwich,VT,43.8,-72.3,1
6037,07/17/14,Maple Grove,MN,45.1,-93.5,1
6038,07/17/14,Allenton,WI,43.5,-88.4,3
6039,07/17/14,Joplin,MO,37.1,-94.5,1
6040,07/17/14,East Marion,NY,41.1,-72.3,1
6041,07/17/14,Harper Woods,MI,42.4,-82.9,1
6042,07/17/14,Virginia Beach,VA,36.8,-76.1,1
6043,07/17/14,Goderich,ON,43.8,-81.7,10
6044,07/17/14,east hampton,CT,41.6,-72.5,1
6045,07/17/14,Derwood,MD,39.1,-77.1,1
6046,07/17/14,Port Carling,ON,45.1,-79.6,1
6047,07/17/14,East Otis,MA,42.2,-73,1
6048,07/17/14,Farmington,MN,44.7,-93.1,1
6049,07/17/14,Parry Sound,ON,45.4,-80,2
6050,07/16/14,Hershey,PA,40.3,-76.6,1
6051,07/16/14,Fishs Eddy,NY,42,-75.2,1
6052,07/16/14,Trumbull,CT,41.3,-73.2,1
6053,07/16/14,croton on hudson,NY,41.2,-73.9,1
6054,07/16/14,Black Creek,WI,44.5,-88.4,1
6055,07/16/14,Austin,TX,30.2,-97.9,3
6056,07/16/14,Hamburg,PA,40.5,-76,1
6057,07/16/14,Wisconsin Rapids,WI,44.3,-89.7,1
6058,07/16/14,Herndon,VA,39,-77.4,1
6059,07/16/14,Moline,IL,41.5,-90.5,1
6060,07/16/14,Skull Valley,AZ,34.6,-112.7,1
6061,07/16/14,Lothian,MD,38.8,-76.7,1
6062,07/16/14,upper marlboro,MD,38.8,-76.8,1
6063,07/16/14,Canelo,AZ,31.5,-110.5,15
6064,07/16/14,minneapolis,MN,44.9,-93.3,1
6065,07/16/14,Cambridge,ON,43.4,-80.3,1
6066,07/16/14,Chalk Mountain,TX,32.1,-97.9,1
6067,07/16/14,Lone Tree,IA,41.5,-91.4,4
6068,07/16/14,montclair,NJ,40.8,-74.2,1
6069,07/16/14,Kirkland,IL,42.1,-88.9,1
6070,07/16/14,Parry sound,ON,45.4,-80,2
6071,07/16/14,Parry sound,ON,45.4,-80,2
6072,07/16/14,Fort Pierre,SD,44.4,-100.4,5
6073,07/15/14,Winnipeg,MB,49.9,-97.1,5
6074,07/15/14,Sewickley Hills,PA,40.6,-80.1,1
6075,07/15/14,Indian Valley,VA,36.9,-80.6,1
6076,07/15/14,Owego,NY,42.1,-76.3,1
6077,07/15/14,Halifax,NS,44.9,-63.7,1
6078,07/15/14,Holland,MI,42.7,-86.1,2
6079,07/15/14,warren,NJ,40.6,-74.5,1
6080,07/15/14,toronto,ON,43.7,-79.4,4
6081,07/15/14,lanark,IL,42.1,-89.8,2
6082,07/15/14,Gravenhurst,ON,44.9,-79.4,1
6083,07/15/14,Newport News,VA,37.1,-76.5,2
6084,07/15/14,Woodstock,IL,42.3,-88.5,2
6085,07/14/14,Franklin,WI,42.9,-88,1
6086,07/14/14,Empire,MI,44.8,-86,2
6087,07/14/14,Whiting,ME,44.8,-67.3,1
6088,07/14/14,lasalle,ON,42.2,-83.1,1
6089,07/14/14,falls church,VA,38.9,-77.2,1
6090,07/14/14,Londonderry,NH,42.9,-71.4,1
6091,07/14/14,Charlotte,VT,44.3,-73.2,1
6092,07/14/14,Cleveland Heights,OH,41.5,-81.6,1
6093,07/14/14,Broken Arrow,OK,36,-95.8,1
6094,07/14/14,Toronto,ON,43.7,-79.4,1
6095,07/14/14,Franklin,WI,42.9,-88,1
6096,07/14/14,East Amherst,NY,43,-78.7,1
6097,07/14/14,Herndon,VA,39,-77.4,1
6098,07/14/14,gaylord,MI,45,-84.7,1
6099,07/14/14,Isle La Motte,VT,44.9,-73.3,2
6100,07/14/14,Somesville,ME,44.3,-68.3,1
6101,07/14/14,Saint-Faustin-Lac-Carre,QC,46.1,-74.5,1
6102,07/14/14,Sea Ranch,CA,38.7,-123.5,1
6103,07/14/14,Downers Grove,IL,41.8,-88,1
6104,07/14/14,Farmington Hills,MI,42.5,-83.4,1
6105,07/14/14,Minneapolis,MN,45,-93.3,1
6106,07/14/14,Lansing,IL,41.6,-87.5,2
6107,07/14/14,Lancaster,NY,42.9,-78.6,1
6108,07/14/14,Wayland,MA,42.4,-71.4,1
6109,07/14/14,Burlington ON,ON,43.3,-79.8,4
6110,07/14/14,oakland,ME,44.5,-69.8,1
6111,07/14/14,Houston,TX,29.8,-95.4,12
6112,07/13/14,Cogan Station,PA,41.3,-77.1,1
6113,07/13/14,Cleveland,OH,41.5,-81.7,1
6114,07/13/14,Fargo,ND,46.9,-96.8,1
6115,07/13/14,Midway,KY,38.2,-84.7,1
6116,07/13/14,Franklin,WI,42.9,-88,1
6117,07/13/14,Flesherton,ON,44.3,-80.6,4
6118,07/13/14,Burlington,MA,42.5,-71.2,1
6119,07/13/14,Naperville,IL,41.8,-88.1,2
6120,07/13/14,Salem,MA,42.5,-70.9,1
6121,07/13/14,beacon,NY,41.5,-74,2
6122,07/13/14,Dresden,ME,44.1,-69.7,3
6123,07/13/14,Mission Viejo,CA,33.6,-117.6,3
6124,07/13/14,Austin,TX,30.2,-97.9,1
6125,07/13/14,Jordan,MN,44.7,-93.6,2
6126,07/13/14,Tomball,TX,30.1,-95.6,1
6127,07/13/14,Stratford,ON,43.4,-81,4
6128,07/13/14,Falcon Heights,MN,45,-93.2,1
6129,07/13/14,Cleveland Heights,OH,41.5,-81.6,5
6130,07/13/14,McCordsville,IN,39.9,-85.9,2
6131,07/13/14,East Moline,IL,41.5,-90.4,1
6132,07/13/14,Pawtucket,RI,41.9,-71.4,1
6133,07/13/14,Bancroft,ON,45,-77.8,2
6134,07/13/14,Yerington,NV,38.9,-119.1,3
6135,07/13/14,"Jackson, Mi",MI,42.5,-83.4,1
6136,07/13/14,Bangor,ME,44.9,-68.8,1
6137,07/13/14,Yerington,NV,38.9,-119.1,5
6138,07/13/14,Yerington,NV,38.9,-119.1,1
6139,07/13/14,Yerington,NV,38.9,-119.1,2
6140,07/13/14,Rollins Savanah,IL,42.3,-87.9,8
6141,07/12/14,Hays,NC,36.4,-81.1,1
6142,07/12/14,Bonita Springs,FL,26.4,-81.7,1
6143,07/12/14,Arlington,TX,32.6,-97.2,1
6144,07/12/14,Lexington,NY,42.2,-74.4,3
6145,07/12/14,Englishtown,NJ,40.3,-74.4,1
6146,07/12/14,Cobourg,ON,44,-78.2,1
6147,07/12/14,New Harmony,UT,37.5,-113.3,2
6148,07/12/14,New Harmony,UT,37.5,-113.3,2
6149,07/12/14,New Harmony,UT,37.5,-113.3,2
6150,07/12/14,New Harmony,UT,37.5,-113.3,2
6151,07/12/14,Watertown,MA,42.4,-71.2,1
6152,07/12/14,Leonard,MI,42.8,-83.1,1
6153,07/12/14,Seneca Falls,NY,42.9,-76.8,1
6154,07/12/14,North Platte,NE,41.1,-100.8,1
6155,07/12/14,Arcade,NY,42.6,-78.4,2
6156,07/12/14,Andover,MN,45.4,-93.5,6
6157,07/12/14,Nowthen,MN,45.4,-93.5,1
6158,07/12/14,Camden,ME,44.2,-69.1,2
6159,07/12/14,Manistee,MI,44.2,-86.2,1
6160,07/12/14,Stratford,ON,43.4,-81,6
6161,07/12/14,Overland Park,KS,39,-94.7,1
6162,07/12/14,Guelph,ON,43.6,-80.3,1
6163,07/12/14,Plymouth,MA,41.9,-70.6,1
6164,07/12/14,St-Stanislas-de-Kostka,QC,45.2,-74.1,1
6165,07/12/14,Lititz,PA,40.2,-76.3,1
6166,07/12/14,somers,NY,41.3,-73.7,1
6167,07/12/14,canaan valley,WV,39,-79,3
6168,07/12/14,Hebron,ME,44.2,-70.4,1
6169,07/12/14,Port Colborne,ON,42.9,-79.2,1
6170,07/12/14,Cape Race,NL,46.8,-53.2,1
6171,07/12/14,"Rathdrum, ID",ID,47.8,-116.9,1
6172,07/12/14,Charlotte,VT,44.3,-73.2,1
6173,07/12/14,Haliburton,ON,45.1,-78.5,1
6174,07/12/14,Colona,IL,41.5,-90.3,1
6175,07/12/14,Toronto,ON,43.7,-79.4,1
6176,07/12/14,Mouth of Keswick,NB,46,-66.8,1
6177,07/12/14,Ann Arbor,MI,42.3,-83.8,1
6178,07/12/14,Armada,MI,42.8,-82.9,1
6179,07/12/14,Tupper Lake,NY,44.2,-74.4,1
6180,07/12/14,Eastport,ME,44.9,-67,1
6181,07/12/14,Oshawa,ON,43.9,-78.9,1
6182,07/11/14,Midland,MI,43.6,-84.3,1
6183,07/11/14,Toronto,ON,43.7,-79.4,1
6184,07/11/14,St. Catharines,ON,43.2,-79.2,1
6185,07/11/14,Dyersburg,TN,36.1,-89.4,1
6186,07/11/14,Wells,ME,43.3,-70.6,5
6187,07/11/14,Middletown,NJ,40.4,-74.1,2
6188,07/11/14,Chatham,ON,42.4,-82.2,1
6189,07/11/14,Amherstburg,ON,42.1,-83.1,1
6190,07/11/14,Phoenixville,PA,40.1,-75.5,1
6191,07/11/14,Saint-Faustin-Lac-Carre,QC,46.1,-74.5,1
6192,07/11/14,Orlean,VA,38.8,-78,1
6193,07/11/14,Marshfield,MA,42.1,-70.7,1
6194,07/11/14,Owen Sound,ON,44.6,-80.9,1
6195,07/11/14,"Port Carling, Muskoka",ON,45.1,-79.6,1
6196,07/11/14,Farmington,ME,44.7,-70.1,2
6197,07/11/14,Toronto,ON,43.7,-79.4,4
6198,07/11/14,Viking,MN,48.2,-96.5,10
6199,07/11/14,penobscot,ME,44.5,-68.7,1
6200,07/11/14,"Bayshore Village, Brechin",ON,44.6,-79.3,1
6201,07/11/14,Toronto,ON,43.7,-79.4,1
6202,07/11/14,Picton,ON,44,-77.1,1
6203,07/11/14,WOODBRIDGE,ON,43.8,-79.6,1
6204,07/11/14,Whitby,ON,43.9,-78.9,1
6205,07/11/14,Toronto,ON,43.7,-79.4,1
6206,07/11/14,Wells,ME,43.3,-70.6,2
6207,07/11/14,Phoenixville,PA,40.1,-75.5,1
6208,07/11/14,lambton shores,ON,43.2,-81.9,1
6209,07/11/14,Otisco,NY,42.9,-76.2,1
6210,07/11/14,La Porte,TX,29.7,-95,2
6211,07/11/14,Enfield,NH,43.6,-72.1,1
6212,07/11/14,Woodland,UT,40.6,-111.1,1
6213,07/11/14,Crystal Lake,IL,42.2,-88.3,1
6214,07/11/14,Gualala,CA,38.8,-123.5,2
6215,07/11/14,Ashburn,VA,39,-77.5,1
6216,07/11/14,Ripley,ON,44.1,-81.6,1
6217,07/11/14,"Clifton, NJ",NJ,40.9,-74.2,1
6218,07/11/14,Flagstaff,AZ,35.5,-111.7,1
6219,07/11/14,Yonkers,NY,40.9,-73.9,2
6220,07/11/14,carbondale,IL,37.7,-89.2,1
6221,07/11/14,Detroit,MI,42.3,-83.1,1
6222,07/10/14,Rochester,NY,43.2,-77.6,1
6223,07/10/14,Albany,VT,44.7,-72.3,1
6224,07/10/14,Sarnia,ON,43,-82.4,1
6225,07/10/14,DeLancey,NY,42.2,-75,1
6226,07/10/14,Middletown,DE,39.5,-75.7,1
6227,07/10/14,Empire,MI,44.8,-86,1
6228,07/10/14,Jordan,NY,43.1,-76.5,3
6229,07/10/14,Hackensack,NJ,40.9,-74,1
6230,07/10/14,Ashaway,RI,41.4,-71.8,2
6231,07/10/14,North Bay,ON,46.3,-79.5,4
6232,07/10/14,Nerstrand,MN,44.4,-93.1,1
6233,07/10/14,newcastle,ON,43.9,-78.6,1
6234,07/10/14,Minnetonka,MN,44.9,-93.5,3
6235,07/10/14,Fremont,NE,41.5,-96.5,3
6236,07/10/14,Whitby,ON,43.9,-78.9,1
6237,07/10/14,Orleans,MA,41.8,-70,1
6238,07/10/14,mequon,WI,43.2,-88,2
6239,07/10/14,Stratford,ON,43.4,-81,2
6240,07/10/14,Mt. Prospect,IL,42.1,-87.9,1
6241,07/10/14,Sparta,ON,42.7,-81.1,3
6242,07/10/14,Warren,ME,44.1,-69.2,1
6243,07/10/14,Sewell,NJ,39.8,-75.1,1
6244,07/10/14,Murrysville,PA,40.5,-79.7,1
6245,07/10/14,Madison,WI,43.1,-89.5,6
6246,07/10/14,Wyoming,PA,41.3,-75.9,1
6247,07/10/14,"Leamington, Ontario",OH,41.5,-81.9,1
6248,07/10/14,Drummond,MI,45.9,-83.7,15
6249,07/10/14,Tamworth,ON,44.5,-77,5
6250,07/10/14,Patagonia,AZ,31.5,-110.7,1
6251,07/10/14,Palgrave,ON,44,-79.8,1
6252,07/10/14,Spring Branch,TX,29.9,-98.4,1
6253,07/10/14,Chicago,IL,41.9,-87.6,1
6254,07/10/14,Tully,NY,42.8,-76.1,1
6255,07/09/14,Chili,NY,43.1,-77.8,1
6256,07/09/14,Austin,ME,44.3,-68,1
6257,07/09/14,Pownal,ME,43.9,-70.2,1
6258,07/09/14,Spicewood,TX,30.4,-98.1,4
6259,07/09/14,Brampton,ON,43.7,-79.8,1
6260,07/09/14,Oneonta,NY,42.5,-75,1
6261,07/09/14,Chanhassen,MN,44.9,-93.5,1
6262,07/09/14,North Java,NY,42.7,-78.3,1
6263,07/09/14,York,PA,40,-76.7,1
6264,07/09/14,Nowthen,MN,45.4,-93.5,1
6265,07/09/14,Rogers,MN,45.2,-93.6,1
6266,07/09/14,Binghamton,NY,42.2,-75.9,1
6267,07/09/14,Mount Vernon,IA,41.9,-91.4,2
6268,07/09/14,Boyce,VA,39.1,-78,1
6269,07/09/14,Powassan,ON,46.1,-79.4,1
6270,07/09/14,Gaylord,MI,45,-84.7,1
6271,07/09/14,Nerstrand,MN,44.4,-93.1,2
6272,07/09/14,Port Perry,ON,44.1,-79,1
6273,07/09/14,Toronto,ON,43.7,-79.4,1
6274,07/09/14,Franklin,WI,42.9,-88,1
6275,07/09/14,Williams,OR,42.2,-123.3,1
6276,07/09/14,Setauket,NY,40.9,-73.1,1
6277,07/09/14,Caledonia,NS,46.2,-60,1
6278,07/09/14,Tijeras,NM,35,-106.3,1
6279,07/08/14,Rural Municipality of Springfield,MB,49.9,-96.7,2
6280,07/08/14,Yatesboro,PA,40.8,-79.3,1
6281,07/08/14,Hastings-on-Hudson,NY,41,-73.9,2
6282,07/08/14,Greentree,PA,40.4,-80,1
6283,07/08/14,Glenview,IL,42.1,-87.8,2
6284,07/08/14,Lititz,PA,40.2,-76.3,1
6285,07/08/14,Lakeville,NY,42.8,-77.7,1
6286,07/08/14,Port Stanley,ON,42.7,-81.2,10
6287,07/08/14,Minneapolis,MN,45,-93.3,2
6288,07/08/14,Lexington,GA,33.9,-83.1,1
6289,07/08/14,Sturgis,MI,41.8,-85.5,2
6290,07/08/14,Sturgis,MI,41.8,-85.5,2
6291,07/08/14,Cedar Rapids,IA,42,-91.7,3
6292,07/08/14,bellville,OH,40.6,-82.5,1
6293,07/08/14,Shingle Springs,CA,38.6,-120.9,1
6294,07/08/14,Glenn,NH,44.1,-71.2,1
6295,07/08/14,Schaumburg,IL,42.1,-88,2
6296,07/08/14,Toronto,ON,43.7,-79.4,3
6297,07/08/14,Bay Village,OH,41.5,-81.9,1
6298,07/08/14,Windsor,CO,40.5,-104.9,2
6299,07/08/14,Franklin,WI,42.9,-88,1
6300,07/08/14,Newport News,VA,37.1,-76.5,1
6301,07/08/14,Beaverton,ON,44.4,-79.2,2
6302,07/07/14,Winnipeg,MB,49.9,-97.1,1
6303,07/07/14,Iowa City,IA,41.7,-91.5,1
6304,07/07/14,Lexington,MA,42.4,-71.2,2
6305,07/07/14,Janesville,WI,42.7,-89.1,1
6306,07/07/14,Atwater,MN,45.1,-94.8,1
6307,07/07/14,Canaan,NH,43.7,-72,1
6308,07/07/14,Brookeville,MD,39.2,-77.1,1
6309,07/07/14,Blind River,ON,46.2,-83,3
6310,07/07/14,Port Stanley,ON,42.7,-81.2,8
6311,07/07/14,Greenville,WI,44.3,-88.6,1
6312,07/07/14,Haslett,MI,42.8,-84.4,2
6313,07/07/14,Wellsboro,PA,41.7,-77.4,1
6314,07/07/14,Blairstown,NJ,41,-75,1
6315,07/07/14,Chapel Hill,NC,35.9,-79,1
6316,07/07/14,Winnipeg,MB,49.9,-97.1,1
6317,07/07/14,Misery Bay Provincial Park,ON,45.8,-82.2,3
6318,07/07/14,HAMILTON,ON,43.3,-79.9,2
6319,07/07/14,Uniontown,KS,37.8,-95,10
6320,07/07/14,Reno,NV,39.5,-119.8,1
6321,07/07/14,norristown,PA,40.1,-75.3,1
6322,07/07/14,Gretna,MB,49,-97.6,1
6323,07/07/14,Toronto,ON,43.7,-79.4,3
6324,07/07/14,Winnipeg,MB,49.9,-97.1,1
6325,07/07/14,greenbank,WA,48.1,-122.6,1
6326,07/07/14,Shapleigh,ME,43.6,-70.8,1
6327,07/07/14,Champaign,IL,40.1,-88.2,2
6328,07/07/14,Ventura,CA,34.3,-119.3,1
6329,07/06/14,Applebachsville,PA,40.4,-75.3,1
6330,07/06/14,Winnipeg,MB,49.9,-97.1,1
6331,07/06/14,Lexington,MA,42.4,-71.2,1
6332,07/06/14,RICHMONDVILLE,NY,42.6,-74.6,1
6333,07/06/14,toronto,ON,43.7,-79.4,1
6334,07/06/14,Fountain,CO,38.6,-104.7,1
6335,07/06/14,Leamington,ON,42.1,-82.6,12
6336,07/06/14,South Park,PA,40.3,-80,1
6337,07/06/14,IPSWICH,MA,42.7,-70.8,2
6338,07/06/14,Winnipeg,MB,49.9,-97.1,1
6339,07/06/14,Mount Pleasant,MI,43.6,-84.8,1
6340,07/06/14,Hillsboro,WV,38.2,-80.3,3
6341,07/06/14,Whitby,ON,43.9,-78.9,1
6342,07/06/14,Point Pleasant,NJ,40.1,-74.1,1
6343,07/06/14,South New Berlin,NY,42.5,-75.3,1
6344,07/06/14,Clinton Township,MI,42.6,-82.9,1
6345,07/06/14,NEWTON,NJ,41.1,-74.8,1
6346,07/06/14,Mer Rouge,LA,32.8,-91.7,2
6347,07/06/14,Cockeysville,MD,39.5,-76.6,1
6348,07/06/14,Northbrook,IL,42.1,-87.8,1
6349,07/06/14,Toronto,ON,43.7,-79.4,3
6350,07/06/14,St. Catharines,ON,43.2,-79.3,1
6351,07/06/14,Watters Smith State Park,WV,39.2,-80.4,1
6352,07/06/14,Dallastown,PA,39.9,-76.6,1
6353,07/06/14,Maytown,PA,40.1,-76.6,1
6354,07/06/14,Galena,IL,42.4,-90.4,5
6355,07/06/14,sanford,FL,28.8,-81.3,4
6356,07/06/14,Somerset,CA,38.6,-120.6,1
6357,07/06/14,Toronto,ON,43.7,-79.4,1
6358,07/06/14,Cleveland Heights,OH,41.5,-81.6,1
6359,07/06/14,Rockland,ME,44.1,-69.1,3
6360,07/06/14,Islesboro,ME,44.3,-68.9,2
6361,07/05/14,ELLIOT LAKE,ON,46.4,-82.6,1
6362,07/05/14,Columbus,OH,40.1,-83,1
6363,07/05/14,Dublin,OH,40.1,-83.1,1
6364,07/05/14,Markdale,ON,44.3,-80.7,1
6365,07/05/14,Buckland,OH,40.6,-84.1,2
6366,07/05/14,Binghamton,NY,42.2,-75.9,1
6367,07/05/14,Mechanicstown,OH,40.6,-81,1
6368,07/05/14,Henderson Harbor,NY,43.9,-76.1,1
6369,07/05/14,Winnipeg,MB,49.9,-97.1,1
6370,07/05/14,Atchison,KS,39.5,-95.1,1
6371,07/05/14,Belington,WV,39,-80,1
6372,07/05/14,Greenback,TN,35.7,-84.2,4
6373,07/05/14,South New Berlin,NY,42.5,-75.3,1
6374,07/05/14,Beaver City,NE,40.1,-99.7,1
6375,07/05/14,Allenton,WI,43.5,-88.4,3
6376,07/05/14,Bryant,VA,37.8,-79,1
6377,07/05/14,Newport Beach,CA,33.6,-117.9,5
6378,07/05/14,Poquoson,VA,37.1,-76.4,1
6379,07/05/14,Winston-Salem,NC,36.1,-80.2,2
6380,07/05/14,Overland Park,KS,39,-94.7,2
6381,07/05/14,Bancroft,ON,45,-77.8,1
6382,07/05/14,Neshkoro,WI,43,-89.3,5
6383,07/05/14,HAMILTON,ON,43.3,-79.9,2
6384,07/05/14,Chisholm,ON,46.1,-79.3,3
6385,07/05/14,norristown,PA,40.1,-75.3,1
6386,07/05/14,Amery,WI,45.4,-92.4,5
6387,07/05/14,Killarney,ON,46,-81.5,3
6388,07/05/14,Grand Forks,ND,47.9,-97.1,1
6389,07/05/14,Omaha,NE,41.3,-95.9,1
6390,07/05/14,Canelo,AZ,31.6,-110.5,1
6391,07/05/14,Hinchinbrooke,QC,45.1,-74.1,1
6392,07/05/14,Kelowna,BC,49.9,-119.5,1
6393,07/05/14,tunkhannock,PA,41.5,-76,2
6394,07/04/14,Homeworth,OH,40.9,-81.1,2
6395,07/04/14,Scottsville,KY,36.8,-86.2,3
6396,07/04/14,Winnipeg,MB,49.9,-97.1,1
6397,07/04/14,Wichita,KS,37.7,-97.3,2
6398,07/04/14,Jordan,MN,44.7,-93.6,1
6399,07/04/14,Jordan,NY,43.1,-76.5,1
6400,07/04/14,South Glens Falls,NY,43.3,-73.6,1
6401,07/04/14,Toronto,ON,43.7,-79.4,1
6402,07/04/14,cincinnati,OH,39.1,-84.5,1
